calibration_controller_count,calibration_controllers,evaluation_controller,channel,evaluation_cycle_count,pooling_method,calibration_cycle_count,selection_repetitions,unseen_controller_far
6,C02;C04;C05;C06;C07;C08,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01955357142857143
6,C02;C04;C05;C06;C07;C08,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.013571428571428573
6,C02;C04;C05;C06;C07;C08,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01915178571428572
6,C02;C04;C05;C06;C07;C08,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.015357142857142861
6,C02;C04;C05;C06;C07;C08,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02111607142857143
6,C02;C04;C05;C06;C07;C08,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.003
6,C02;C04;C05;C06;C07;C08,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.005
6,C02;C04;C05;C06;C07;C08,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.0
6,C02;C04;C05;C06;C07;C08,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0
6,C02;C04;C05;C06;C07;C08,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.00475
6,C02;C04;C05;C06;C07;C08,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.00475
6,C02;C04;C05;C06;C07;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.022604166666666665
6,C02;C04;C05;C06;C07;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.025468750000000002
6,C02;C04;C05;C06;C07;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.0321875
6,C02;C04;C05;C06;C07;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.039531250000000004
6,C02;C04;C05;C06;C07;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.020416666666666663
6,C02;C04;C05;C06;C07;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.027499999999999997
6,C02;C04;C05;C06;C07;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.019464285714285715
6,C02;C04;C05;C06;C07;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02151785714285714
6,C02;C04;C05;C06;C07;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.015267857142857144
6,C02;C04;C05;C06;C07;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02017857142857143
6,C02;C04;C05;C06;C07;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.022232142857142857
6,C02;C04;C05;C06;C07;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023928571428571428
6,C02;C04;C05;C06;C07;C09,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.014375
6,C02;C04;C05;C06;C07;C09,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01953125
6,C02;C04;C05;C06;C07;C09,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.0165625
6,C02;C04;C05;C06;C07;C09,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0221875
6,C02;C04;C05;C06;C07;C09,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,55,1,0.0190625
6,C02;C04;C05;C06;C07;C09,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0209375
6,C02;C04;C05;C06;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.0221875
6,C02;C04;C05;C06;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023020833333333334
6,C02;C04;C05;C06;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.026979166666666665
6,C02;C04;C05;C06;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.03697916666666667
6,C02;C04;C05;C06;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.019479166666666662
6,C02;C04;C05;C06;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.022291666666666668
6,C02;C04;C05;C06;C08;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.01839285714285715
6,C02;C04;C05;C06;C08;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01955357142857143
6,C02;C04;C05;C06;C08;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.013571428571428573
6,C02;C04;C05;C06;C08;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.018973214285714288
6,C02;C04;C05;C06;C08;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.015803571428571434
6,C02;C04;C05;C06;C08;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.021651785714285714
6,C02;C04;C05;C06;C08;C09,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.0027083333333333334
6,C02;C04;C05;C06;C08;C09,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.005625000000000001
6,C02;C04;C05;C06;C08;C09,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.0
6,C02;C04;C05;C06;C08;C09,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0
6,C02;C04;C05;C06;C08;C09,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,53,1,0.0075
6,C02;C04;C05;C06;C08;C09,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0075
6,C02;C04;C05;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.022604166666666665
6,C02;C04;C05;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023020833333333334
6,C02;C04;C05;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.02854166666666667
6,C02;C04;C05;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.03822916666666666
6,C02;C04;C05;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.019791666666666662
6,C02;C04;C05;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02546875
6,C02;C04;C05;C07;C08;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.01839285714285715
6,C02;C04;C05;C07;C08;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01955357142857143
6,C02;C04;C05;C07;C08;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.014017857142857146
6,C02;C04;C05;C07;C08;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.019732142857142854
6,C02;C04;C05;C07;C08;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.019732142857142858
6,C02;C04;C05;C07;C08;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.020625
6,C02;C04;C05;C07;C08;C09,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.006750000000000001
6,C02;C04;C05;C07;C08;C09,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007000000000000001
6,C02;C04;C05;C07;C08;C09,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.003
6,C02;C04;C05;C07;C08;C09,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0075
6,C02;C04;C05;C07;C08;C09,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.00625
6,C02;C04;C05;C07;C08;C09,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.006500000000000001
6,C02;C04;C06;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.022500000000000003
6,C02;C04;C06;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023125000000000003
6,C02;C04;C06;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.0271875
6,C02;C04;C06;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0371875
6,C02;C04;C06;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.019479166666666662
6,C02;C04;C06;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023072916666666672
6,C02;C04;C06;C07;C08;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.01839285714285715
6,C02;C04;C06;C07;C08;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.019910714285714285
6,C02;C04;C06;C07;C08;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.013571428571428573
6,C02;C04;C06;C07;C08;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.019196428571428576
6,C02;C04;C06;C07;C08;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.015625000000000003
6,C02;C04;C06;C07;C08;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02142857142857143
6,C02;C04;C06;C07;C08;C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.00575
6,C02;C04;C06;C07;C08;C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.008
6,C02;C04;C06;C07;C08;C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.0
6,C02;C04;C06;C07;C08;C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.00075
6,C02;C04;C06;C07;C08;C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,54,1,0.006500000000000001
6,C02;C04;C06;C07;C08;C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.00625
6,C02;C05;C06;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.0221875
6,C02;C05;C06;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023125000000000003
6,C02;C05;C06;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.024791666666666667
6,C02;C05;C06;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.03739583333333333
6,C02;C05;C06;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.01916666666666666
6,C02;C05;C06;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023906249999999997
6,C02;C05;C06;C07;C08;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.01839285714285715
6,C02;C05;C06;C07;C08;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.019910714285714285
6,C02;C05;C06;C07;C08;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.012053571428571433
6,C02;C05;C06;C07;C08;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.019330357142857142
6,C02;C05;C06;C07;C08;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.014196428571428573
6,C02;C05;C06;C07;C08;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.021473214285714286
6,C02;C05;C06;C07;C08;C09,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.006458333333333334
6,C02;C05;C06;C07;C08;C09,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.008229166666666666
6,C02;C05;C06;C07;C08;C09,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.0
6,C02;C05;C06;C07;C08;C09,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0017708333333333332
6,C02;C05;C06;C07;C08;C09,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.0071875
6,C02;C05;C06;C07;C08;C09,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007395833333333334
6,C03;C04;C05;C06;C07;C08,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.0221875
6,C03;C04;C05;C06;C07;C08,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023125000000000003
6,C03;C04;C05;C06;C07;C08,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.044062500000000004
6,C03;C04;C05;C06;C07;C08,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.08052083333333335
6,C03;C04;C05;C06;C07;C08,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.019791666666666662
6,C03;C04;C05;C06;C07;C08,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02354166666666667
6,C03;C04;C05;C06;C07;C08,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.014431818181818185
6,C03;C04;C05;C06;C07;C08,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01659090909090909
6,C03;C04;C05;C06;C07;C08,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.06795454545454545
6,C03;C04;C05;C06;C07;C08,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.11803977272727273
6,C03;C04;C05;C06;C07;C08,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.013522727272727271
6,C03;C04;C05;C06;C07;C08,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.015909090909090907
6,C03;C04;C05;C06;C07;C08,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.003
6,C03;C04;C05;C06;C07;C08,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.005
6,C03;C04;C05;C06;C07;C08,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.0
6,C03;C04;C05;C06;C07;C08,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0
6,C03;C04;C05;C06;C07;C08,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.00475
6,C03;C04;C05;C06;C07;C08,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.00475
6,C03;C04;C05;C06;C07;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.022604166666666665
6,C03;C04;C05;C06;C07;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.025520833333333336
6,C03;C04;C05;C06;C07;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.12145833333333333
6,C03;C04;C05;C06;C07;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.14072916666666666
6,C03;C04;C05;C06;C07;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.020937499999999998
6,C03;C04;C05;C06;C07;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0296875
6,C03;C04;C05;C06;C07;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.015227272727272728
6,C03;C04;C05;C06;C07;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02034090909090909
6,C03;C04;C05;C06;C07;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.12619318181818182
6,C03;C04;C05;C06;C07;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.13059659090909093
6,C03;C04;C05;C06;C07;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.014034090909090911
6,C03;C04;C05;C06;C07;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02204545454545455
6,C03;C04;C05;C06;C07;C09,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.014375
6,C03;C04;C05;C06;C07;C09,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0209375
6,C03;C04;C05;C06;C07;C09,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.027812499999999997
6,C03;C04;C05;C06;C07;C09,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0321875
6,C03;C04;C05;C06;C07;C09,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,47,1,0.017812500000000002
6,C03;C04;C05;C06;C07;C09,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0228125
6,C03;C04;C05;C06;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.021041666666666667
6,C03;C04;C05;C06;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023333333333333334
6,C03;C04;C05;C06;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.04177083333333333
6,C03;C04;C05;C06;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.08052083333333335
6,C03;C04;C05;C06;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.019687499999999997
6,C03;C04;C05;C06;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0234375
6,C03;C04;C05;C06;C08;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.014431818181818185
6,C03;C04;C05;C06;C08;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01659090909090909
6,C03;C04;C05;C06;C08;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.057499999999999996
6,C03;C04;C05;C06;C08;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.11803977272727273
6,C03;C04;C05;C06;C08;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.013352272727272728
6,C03;C04;C05;C06;C08;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.015965909090909093
6,C03;C04;C05;C06;C08;C09,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.0025
6,C03;C04;C05;C06;C08;C09,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.006458333333333333
6,C03;C04;C05;C06;C08;C09,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.0
6,C03;C04;C05;C06;C08;C09,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0
6,C03;C04;C05;C06;C08;C09,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,45,1,0.006666666666666667
6,C03;C04;C05;C06;C08;C09,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007291666666666668
6,C03;C04;C05;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.022604166666666665
6,C03;C04;C05;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023854166666666666
6,C03;C04;C05;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.08854166666666667
6,C03;C04;C05;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.13510416666666666
6,C03;C04;C05;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.020104166666666663
6,C03;C04;C05;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.02666666666666666
6,C03;C04;C05;C07;C08;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.015227272727272728
6,C03;C04;C05;C07;C08;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01676136363636364
6,C03;C04;C05;C07;C08;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.12125
6,C03;C04;C05;C07;C08;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.1280681818181818
6,C03;C04;C05;C07;C08;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.01340909090909091
6,C03;C04;C05;C07;C08;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.018437500000000002
6,C03;C04;C05;C07;C08;C09,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.006750000000000001
6,C03;C04;C05;C07;C08;C09,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007250000000000001
6,C03;C04;C05;C07;C08;C09,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.0115
6,C03;C04;C05;C07;C08;C09,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.014750000000000003
6,C03;C04;C05;C07;C08;C09,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.00575
6,C03;C04;C05;C07;C08;C09,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007250000000000001
6,C03;C04;C06;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.022500000000000003
6,C03;C04;C06;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023958333333333335
6,C03;C04;C06;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.044895833333333336
6,C03;C04;C06;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.09130208333333334
6,C03;C04;C06;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.020312499999999997
6,C03;C04;C06;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.024427083333333335
6,C03;C04;C06;C07;C08;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.015227272727272728
6,C03;C04;C06;C07;C08;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.017159090909090912
6,C03;C04;C06;C07;C08;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.070625
6,C03;C04;C06;C07;C08;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.121875
6,C03;C04;C06;C07;C08;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.013636363636363636
6,C03;C04;C06;C07;C08;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.016761363636363637
6,C03;C04;C06;C07;C08;C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.00575
6,C03;C04;C06;C07;C08;C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.0085
6,C03;C04;C06;C07;C08;C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.00075
6,C03;C04;C06;C07;C08;C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.001
6,C03;C04;C06;C07;C08;C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,46,1,0.006
6,C03;C04;C06;C07;C08;C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.006500000000000001
6,C03;C05;C06;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.0221875
6,C03;C05;C06;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.023958333333333335
6,C03;C05;C06;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.0371875
6,C03;C05;C06;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.10218749999999999
6,C03;C05;C06;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.019479166666666662
6,C03;C05;C06;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.025885416666666668
6,C03;C05;C06;C07;C08;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.014431818181818185
6,C03;C05;C06;C07;C08;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.017159090909090912
6,C03;C05;C06;C07;C08;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.03005681818181818
6,C03;C05;C06;C07;C08;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.12397727272727271
6,C03;C05;C06;C07;C08;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.013011363636363639
6,C03;C05;C06;C07;C08;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.01738636363636364
6,C03;C05;C06;C07;C08;C09,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.006354166666666668
6,C03;C05;C06;C07;C08;C09,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.008541666666666666
6,C03;C05;C06;C07;C08;C09,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.0017708333333333332
6,C03;C05;C06;C07;C08;C09,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.003645833333333334
6,C03;C05;C06;C07;C08;C09,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,39,1,0.006666666666666668
6,C03;C05;C06;C07;C08;C09,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.007447916666666667
6,C04;C05;C06;C07;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,37,1,0.025520833333333336
6,C04;C05;C06;C07;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.025052083333333336
6,C04;C05;C06;C07;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,37,1,0.14072916666666666
6,C04;C05;C06;C07;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.13958333333333336
6,C04;C05;C06;C07;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,37,1,0.03385416666666667
6,C04;C05;C06;C07;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,24,40,0.030677083333333334
